series_id,user_id,description,category,direction,currency,n_dates,median_gap,interval_iqr,amount_cv,cadence
2568,user_189,streaming subscription,streaming,debit,EUR,5,30.5,1.5,0.0,monthly_candidate
2569,user_189,supermarket basket,groceries,debit,EUR,4,30.0,25.0,0.18182016447460073,monthly_candidate
2571,user_189,vehicle insurance premium,insurance,debit,EUR,5,30.5,1.5,0.0,monthly_candidate
2572,user_189,water and power payment,utilities,debit,EUR,5,30.5,1.5,0.05934417596250116,monthly_candidate
2575,user_190,bakery and snacks,dining,debit,EUR,5,21.0,17.5,0.10975930498221771,other
2576,user_190,bulk pantry shop,groceries,debit,EUR,6,21.0,21.0,0.13628476139424436,other
2577,user_190,cloud storage plan,cloud_storage,debit,EUR,5,31.0,0.25,0.0,monthly_candidate
2580,user_190,credit card repayment,debt_repayment,debit,EUR,5,31.0,0.25,0.0,monthly_candidate
2581,user_190,electricity and water bill,utilities,debit,EUR,5,31.0,0.25,0.06077198101476208,monthly_candidate
2584,user_190,fuel refill,transport,debit,EUR,4,70.0,28.0,0.11311925183657157,other
2586,user_190,household groceries,groceries,debit,EUR,4,35.0,14.0,0.16101396091516582,other
2587,user_190,local market purchase,groceries,debit,EUR,4,28.0,17.5,0.15168827315536526,monthly_candidate
2589,user_190,metro and bus fares,transport,debit,EUR,4,28.0,21.0,0.057296896357587716,monthly_candidate
2592,user_190,online retail purchases,shopping,debit,EUR,5,31.0,0.25,0.08020786249887654,monthly_candidate
2593,user_190,parking and tolls,transport,debit,EUR,4,28.0,14.0,0.12637818721079916,monthly_candidate
2594,user_190,payroll credit,salary,credit,EUR,5,31.0,0.25,0.0,monthly_candidate
2597,user_190,residential rent payment,rent,debit,EUR,6,31.0,1.0,1.5612034842298276e-16,monthly_candidate
2601,user_190,vehicle charging,transport,debit,EUR,4,35.0,14.0,0.18909084417688274,other
2602,user_190,video streaming plan,streaming,debit,EUR,5,31.0,0.25,0.0,monthly_candidate
2609,user_191,family healthcare expense,healthcare,debit,EUR,5,31.0,0.75,0.05605164252089879,monthly_candidate
2613,user_191,home association fee,housing,debit,EUR,5,31.0,0.75,0.0,monthly_candidate
2615,user_191,insurance policy payment,insurance,debit,EUR,5,31.0,0.75,0.0,monthly_candidate
2616,user_191,local market purchase,groceries,debit,EUR,4,20.0,10.0,0.13218524825023448,other
2618,user_191,metro and bus fares,transport,debit,EUR,4,28.0,35.0,0.18586302078669925,monthly_candidate
2619,user_191,monthly entertainment spend,entertainment,debit,EUR,5,31.0,0.75,0.0538678087414374,monthly_candidate
2620,user_191,municipal utilities,utilities,debit,EUR,5,31.0,0.75,0.05555272988433499,monthly_candidate
2622,user_191,online backup subscription,cloud_storage,debit,EUR,5,31.0,0.75,0.0,monthly_candidate
2624,user_191,payroll credit,salary,credit,EUR,5,31.0,0.75,0.0,monthly_candidate
2628,user_191,school fee payment,education,debit,EUR,5,31.0,0.75,0.0,monthly_candidate
2636,user_192,base salary,salary,credit,USD,5,30.5,1.5,0.0,monthly_candidate
2637,user_192,cloud storage plan,cloud_storage,debit,USD,5,30.5,1.5,0.0,monthly_candidate
2640,user_192,energy provider bill,utilities,debit,USD,5,30.5,1.5,0.05058453931330557,monthly_candidate
2643,user_192,grocery delivery,groceries,debit,USD,5,20.0,37.5,0.11277350392970656,other
2644,user_192,household groceries,groceries,debit,USD,4,30.0,10.0,0.025443739347260252,monthly_candidate
2645,user_192,local market purchase,groceries,debit,USD,6,20.0,10.0,0.1507715709469333,other
2647,user_192,monthly rent,rent,debit,USD,6,31.0,1.0,1.5134030580619812e-16,monthly_candidate
2648,user_192,monthly shopping spend,shopping,debit,USD,5,30.5,1.5,0.06804235769567256,monthly_candidate
2651,user_192,performance commission,salary,credit,USD,4,31.0,0.5,0.23494207230664801,monthly_candidate
2653,user_192,streaming subscription,streaming,debit,USD,5,30.5,1.5,0.0,monthly_candidate
2658,user_193,community fitness plan,gym,debit,EUR,5,31.0,0.25,0.0,monthly_candidate
2660,user_193,energy provider bill,utilities,debit,EUR,6,31.0,1.0,0.07065348798120845,monthly_candidate
2662,user_193,fresh food shop,groceries,debit,EUR,5,38.5,54.25,0.1622871379416499,other
2664,user_193,grocery delivery,groceries,debit,EUR,7,14.0,21.0,0.18597912064687838,other
2665,user_193,grocery delivery membership,delivery_membership,debit,EUR,5,31.0,0.25,0.0,monthly_candidate
2667,user_193,landlord standing order,rent,debit,EUR,6,31.0,1.0,0.0,monthly_candidate
2672,user_193,monthly entertainment spend,entertainment,debit,EUR,5,31.0,0.25,0.03856470732582358,monthly_candidate
2673,user_193,music service subscription,music_subscription,debit,EUR,5,31.0,0.25,0.0,monthly_candidate
2677,user_193,payroll credit,salary,credit,EUR,5,31.0,0.25,0.15447232612146167,monthly_candidate
2679,user_193,rail pass,transport,debit,EUR,5,35.0,7.0,0.07404099331910594,other
2680,user_193,ride-hailing trip,transport,debit,EUR,4,21.0,21.0,0.06265209958773893,other
2681,user_193,supermarket basket,groceries,debit,EUR,5,21.0,10.5,0.057845501179291096,other
2684,user_193,weekend food delivery,dining,debit,EUR,4,14.0,28.0,0.22254514515235488,other
2686,user_194,bulk pantry shop,groceries,debit,INR,4,35.0,14.0,0.18151758288682937,other
2687,user_194,clothing and household items,shopping,debit,INR,5,30.5,1.0,0.041757448206029536,monthly_candidate
2689,user_194,family healthcare expense,healthcare,debit,INR,5,30.5,1.0,0.0573390209112151,monthly_candidate
2690,user_194,family support payment,family_support,debit,INR,5,30.5,1.0,0.0,monthly_candidate
2691,user_194,fresh food shop,groceries,debit,INR,5,24.5,29.75,0.16364987852190555,other
2693,user_194,grocery delivery,groceries,debit,INR,4,63.0,28.0,0.06001434555053331,other
2694,user_194,household groceries,groceries,debit,INR,4,21.0,17.5,0.13348558280449943,other
2698,user_194,monthly rent,rent,debit,INR,6,31.0,1.0,0.0,monthly_candidate
2699,user_194,municipal utilities,utilities,debit,INR,5,30.5,1.0,0.06573349288779762,monthly_candidate
2702,user_194,payroll credit,salary,credit,INR,5,31.0,2.0,0.0,monthly_candidate
2704,user_194,shared storage plan,cloud_storage,debit,INR,5,30.5,1.0,0.0,monthly_candidate
2707,user_194,vehicle loan payment,debt_repayment,debit,INR,5,30.5,1.0,0.0,monthly_candidate
2711,user_195,cloud storage plan,cloud_storage,debit,EUR,5,30.5,1.0,0.0,monthly_candidate
2713,user_195,commuter pass,transport,debit,EUR,6,40.0,30.0,0.15959103079276016,other
2714,user_195,electricity bill,utilities,debit,EUR,5,30.5,1.0,0.04154525664372647,monthly_candidate
2715,user_195,family dinner,dining,debit,EUR,6,14.0,28.0,0.1595158007163017,other
2717,user_195,games and recreation,entertainment,debit,EUR,5,30.5,1.0,0.06393411595102895,monthly_candidate
2719,user_195,local market purchase,groceries,debit,EUR,5,10.0,10.0,0.14785472814936734,other
2720,user_195,local taxi,transport,debit,EUR,5,25.0,13.75,0.14332891652924953,other
2724,user_195,neighbourhood restaurant,dining,debit,EUR,4,49.0,10.5,0.12684638587660546,other
2725,user_195,online retail purchases,shopping,debit,EUR,5,30.5,1.0,0.0378450683256787,monthly_candidate
2726,user_195,parking and tolls,transport,debit,EUR,7,17.5,22.5,0.1856061044504652,other
2727,user_195,payroll credit,salary,credit,EUR,5,30.5,1.0,0.19780121012536267,monthly_candidate
2729,user_195,rail pass,transport,debit,EUR,5,32.5,6.25,0.1390254737101663,other
2730,user_195,residential rent payment,rent,debit,EUR,6,31.0,1.0,1.419665805714486e-16,monthly_candidate
2732,user_195,streaming subscription,streaming,debit,EUR,5,30.5,1.0,0.0,monthly_candidate
2734,user_195,takeaway order,dining,debit,EUR,4,21.0,38.5,0.12529454865393796,other
2736,user_195,vehicle insurance premium,insurance,debit,EUR,5,30.5,1.0,0.0,monthly_candidate
2737,user_195,weekend food delivery,dining,debit,EUR,5,24.5,15.75,0.13557716387118274,other
2738,user_195,weekly produce market,groceries,debit,EUR,4,30.0,20.0,0.12564261972004953,monthly_candidate
2739,user_196,audio streaming plan,music_subscription,debit,EUR,5,30.5,1.25,0.0,monthly_candidate
2746,user_196,grocery delivery,groceries,debit,EUR,4,56.0,28.0,0.13464137307489477,other
2754,user_196,previous employer payroll,salary,credit,EUR,4,31.0,1.0,0.0,monthly_candidate
2757,user_196,residential rent payment,rent,debit,EUR,6,31.0,1.0,0.0,monthly_candidate
2760,user_196,vehicle loan payment,debt_repayment,debit,EUR,5,30.5,1.25,0.0,monthly_candidate
2761,user_196,water and power payment,utilities,debit,EUR,5,30.5,1.25,0.06074233792145128,monthly_candidate
2763,user_197,audio streaming plan,music_subscription,debit,IDR,5,30.5,1.0,0.0,monthly_candidate
2764,user_197,bulk pantry shop,groceries,debit,IDR,5,35.0,5.25,0.11108635411797269,other
2766,user_197,commuter pass,transport,debit,IDR,5,21.0,15.75,0.1720650353288313,other
2768,user_197,fresh food shop,groceries,debit,IDR,5,28.0,40.25,0.20013304716541552,monthly_candidate
2770,user_197,grocery delivery,groceries,debit,IDR,4,35.0,21.0,0.043852972026542196,other
2771,user_197,grocery delivery membership,delivery_membership,debit,IDR,5,30.5,1.0,0.0,monthly_candidate
2773,user_197,landlord standing order,rent,debit,IDR,6,31.0,1.0,0.0,monthly_candidate
2774,user_197,local market purchase,groceries,debit,IDR,4,28.0,45.5,0.13213626016561547,monthly_candidate
2778,user_197,municipal utilities,utilities,debit,IDR,5,30.5,1.0,0.08251204306679832,monthly_candidate
2781,user_197,parking and tolls,transport,debit,IDR,4,35.0,14.0,0.19337538431805099,other
2782,user_197,professional training fee,education,debit,IDR,5,30.5,1.0,0.0,monthly_candidate
2786,user_197,ride-hailing trip,transport,debit,IDR,5,24.5,28.0,0.15723234147515783,other
2790,user_197,vehicle loan payment,debt_repayment,debit,IDR,5,30.5,1.0,0.0,monthly_candidate
2794,user_198,bulk pantry shop,groceries,debit,INR,4,50.0,30.0,0.1407244959962295,other
2796,user_198,commuter pass,transport,debit,INR,5,35.0,42.0,0.1585921304307452,other
2797,user_198,energy provider bill,utilities,debit,INR,5,30.5,1.5,0.05218915405695962,monthly_candidate
2799,user_198,family healthcare expense,healthcare,debit,INR,5,30.5,1.5,0.061054386368714554,monthly_candidate
2802,user_198,home association fee,housing,debit,INR,6,30.0,1.0,0.0,monthly_candidate
2804,user_198,local market purchase,groceries,debit,INR,4,30.0,35.0,0.13425270585973909,monthly_candidate
2811,user_198,payroll credit,salary,credit,INR,5,30.5,1.5,0.0,monthly_candidate
2813,user_198,streaming subscription,streaming,debit,INR,5,30.5,1.5,0.0,monthly_candidate
2815,user_198,takeaway order,dining,debit,INR,4,42.0,7.0,0.10650766627882488,other
2817,user_198,vehicle insurance premium,insurance,debit,INR,5,30.5,1.5,0.0,monthly_candidate
2822,user_199,cinema and events,entertainment,debit,IDR,5,30.5,1.0,0.06950311502013183,monthly_candidate
2823,user_199,coffee shop,dining,debit,IDR,4,56.0,7.0,0.19191269383712642,other
2824,user_199,commuter pass,transport,debit,IDR,5,24.5,22.75,0.1651136414759551,other
2825,user_199,delivery platform payout,salary,credit,IDR,6,14.0,0.0,0.21273130407168828,other
2826,user_199,delivery service plan,delivery_membership,debit,IDR,5,30.5,1.0,0.0,monthly_candidate
2827,user_199,driver platform payout,salary,credit,IDR,10,14.0,10.0,0.22906724831373257,other
2831,user_199,grocery delivery,groceries,debit,IDR,4,56.0,35.0,0.06386258894812653,other
2832,user_199,gym membership,gym,debit,IDR,5,30.5,1.0,0.0,monthly_candidate
2833,user_199,household groceries,groceries,debit,IDR,4,56.0,35.0,0.17401445323741385,other
2834,user_199,local market purchase,groceries,debit,IDR,4,42.0,31.5,0.03172190209028665,other
2838,user_199,municipal utilities,utilities,debit,IDR,5,30.5,1.0,0.06700959815455496,monthly_candidate
2839,user_199,music subscription,music_subscription,debit,IDR,5,30.5,1.0,0.0,monthly_candidate
2841,user_199,parking and tolls,transport,debit,IDR,4,21.0,10.5,0.1020250946008996,other
2843,user_199,rail pass,transport,debit,IDR,4,28.0,49.0,0.130266875818918,monthly_candidate
2844,user_199,ride-hailing trip,transport,debit,IDR,4,28.0,10.5,0.14771859907920493,monthly_candidate
2845,user_199,shared housing rent,rent,debit,IDR,5,30.5,1.0,0.0,monthly_candidate
2850,user_199,weekly produce market,groceries,debit,IDR,4,28.0,14.0,0.07702611379922064,monthly_candidate
2852,user_200,building maintenance payment,housing,debit,IDR,6,31.0,1.0,0.0,monthly_candidate
2856,user_200,course tuition,education,debit,IDR,5,30.5,1.0,0.0,monthly_candidate
2857,user_200,diagnostic test,healthcare,debit,IDR,5,30.5,1.0,0.07376155092321601,monthly_candidate
2858,user_200,electricity and water bill,utilities,debit,IDR,6,31.0,1.0,0.060337707691796985,monthly_candidate
2862,user_200,games and recreation,entertainment,debit,IDR,5,30.5,1.0,0.04714723845942461,monthly_candidate
2871,user_200,payroll credit,salary,credit,IDR,5,30.5,1.0,0.0,monthly_candidate
2874,user_200,shared storage plan,cloud_storage,debit,IDR,5,30.5,1.0,0.0,monthly_candidate
2875,user_200,supermarket basket,groceries,debit,IDR,5,25.0,10.0,0.09447744554312426,other
2877,user_200,vehicle insurance premium,insurance,debit,IDR,5,30.5,1.0,0.0,monthly_candidate
2879,user_201,apartment rent transfer,rent,debit,IDR,6,31.0,1.0,0.0,monthly_candidate
2881,user_201,cloud storage plan,cloud_storage,debit,IDR,5,30.5,1.5,0.0,monthly_candidate
2882,user_201,electricity and water bill,utilities,debit,IDR,5,30.5,1.5,0.06176153273761395,monthly_candidate
2887,user_201,household groceries,groceries,debit,IDR,5,30.0,37.5,0.140482889957317,monthly_candidate
2888,user_201,household shopping,shopping,debit,IDR,5,30.5,1.5,0.049947126965163395,monthly_candidate
2889,user_201,local market purchase,groceries,debit,IDR,4,30.0,5.0,0.10507949771103914,monthly_candidate
2896,user_201,streaming subscription,streaming,debit,IDR,5,30.5,1.5,0.0,monthly_candidate
2901,user_202,bulk pantry shop,groceries,debit,INR,5,28.0,5.25,0.14950078946969486,monthly_candidate
2902,user_202,childcare contribution,family_support,debit,INR,5,31.0,0.25,0.0,monthly_candidate
2903,user_202,energy provider bill,utilities,debit,INR,5,31.0,0.25,0.06063009107102143,monthly_candidate
2904,user_202,family healthcare expense,healthcare,debit,INR,5,31.0,0.25,0.03476723617171203,monthly_candidate
2905,user_202,fresh food shop,groceries,debit,INR,7,21.0,10.5,0.16590838605022884,other
2907,user_202,grocery delivery,groceries,debit,INR,4,14.0,28.0,0.10778328969425893,other
2908,user_202,household groceries,groceries,debit,INR,5,28.0,7.0,0.1130348166094426,monthly_candidate
2909,user_202,household shopping,shopping,debit,INR,5,31.0,0.25,0.07626791096444434,monthly_candidate
2910,user_202,loan repayment,debt_repayment,debit,INR,5,31.0,0.25,0.0,monthly_candidate
2913,user_202,metro and bus fares,transport,debit,INR,5,28.0,10.5,0.12797268969719844,monthly_candidate
2914,user_202,online backup subscription,cloud_storage,debit,INR,5,31.0,0.25,0.0,monthly_candidate
2915,user_202,payroll credit,salary,credit,INR,5,31.0,0.25,0.0,monthly_candidate
2917,user_202,residential rent payment,rent,debit,INR,6,31.0,1.0,0.0,monthly_candidate
2922,user_203,audio streaming plan,music_subscription,debit,EUR,5,31.0,0.75,0.0,monthly_candidate
2924,user_203,bulk pantry shop,groceries,debit,EUR,4,21.0,35.0,0.09218779360593155,other
2925,user_203,commuter pass,transport,debit,EUR,4,14.0,49.0,0.09775031929950498,other
2926,user_203,delivery platform payout,salary,credit,EUR,4,31.0,24.0,0.19041758269907777,monthly_candidate
2927,user_203,delivery service plan,delivery_membership,debit,EUR,5,31.0,0.75,0.0,monthly_candidate
2928,user_203,driver platform payout,salary,credit,EUR,4,17.0,38.0,0.17703649433516513,other
2930,user_203,fitness club membership,gym,debit,EUR,5,31.0,0.75,0.0,monthly_candidate
2931,user_203,fresh food shop,groceries,debit,EUR,5,14.0,22.75,0.13756483842202288,other
2934,user_203,household groceries,groceries,debit,EUR,4,35.0,38.5,0.11932540586769302,other
2936,user_203,local taxi,transport,debit,EUR,4,7.0,3.5,0.16295479573069188,weekly_candidate
2937,user_203,metro and bus fares,transport,debit,EUR,4,35.0,31.5,0.17584223630962892,other
2938,user_203,neighbourhood grocer,groceries,debit,EUR,5,21.0,8.75,0.1629173060138095,other
2942,user_203,rail pass,transport,debit,EUR,5,7.0,14.0,0.1580453245688005,weekly_candidate
2944,user_203,shared housing rent,rent,debit,EUR,6,31.0,1.0,1.419665805714486e-16,monthly_candidate
2947,user_203,task marketplace payout,salary,credit,EUR,6,28.0,7.0,0.16119874411514798,monthly_candidate
2949,user_203,water and power payment,utilities,debit,EUR,5,31.0,0.75,0.052039273711986016,monthly_candidate
2950,user_203,weekend entertainment,entertainment,debit,EUR,5,31.0,0.75,0.05261024210763734,monthly_candidate
2952,user_203,weekly app earnings,salary,credit,EUR,7,19.0,19.0,0.1698187653845706,other
2954,user_204,audio streaming plan,music_subscription,debit,EUR,5,30.5,1.0,0.0,monthly_candidate
2956,user_204,child education fee,education,debit,EUR,5,30.5,1.0,0.0,monthly_candidate
2957,user_204,coffee shop,dining,debit,EUR,4,28.0,7.0,0.18521697642695742,monthly_candidate
2958,user_204,commuter pass,transport,debit,EUR,5,38.5,52.5,0.15737697388233338,other
2959,user_204,credit card repayment,debt_repayment,debit,EUR,5,30.5,1.0,0.0,monthly_candidate
2960,user_204,delivery service plan,delivery_membership,debit,EUR,5,30.5,1.0,0.0,monthly_candidate
2961,user_204,electricity bill,utilities,debit,EUR,5,30.5,1.0,0.04846533230205852,monthly_candidate
2964,user_204,fuel refill,transport,debit,EUR,7,7.0,0.0,0.04855014262940017,weekly_candidate
2966,user_204,household groceries,groceries,debit,EUR,6,14.0,0.0,0.1929063902857535,other
2973,user_204,parking and tolls,transport,debit,EUR,4,56.0,10.5,0.17082977458002863,other
2976,user_204,residential rent payment,rent,debit,EUR,6,31.0,1.0,0.0,monthly_candidate
2978,user_204,supermarket basket,groceries,debit,EUR,5,17.5,17.5,0.15575923209681233,other
2982,user_205,apartment rent transfer,rent,debit,IDR,6,31.0,1.0,0.0,monthly_candidate
2984,user_205,bulk pantry shop,groceries,debit,IDR,5,17.5,10.5,0.18196377682493026,other
2986,user_205,energy provider bill,utilities,debit,IDR,5,31.0,0.25,0.041962141428540684,monthly_candidate
